财务主管,广州高新技术产业集团有限公司,10416,广州-天河区,国企,五险一金 周末双休 带薪年假 绩效奖金,5-7年经验 大专 招若干人,50-150人
税务会计主管,广州市仟壹生物技术有限公司,9500,广州,民营公司,五险一金 员工旅游 绩效奖金 年终奖金 定期体检 通讯补贴 餐饮补贴,5-7年经验 本科 招1人,150-500人
税务会计,广东恰好时体育有限公司,8000,广州-天河区,民营公司,五险一金 专业培训 绩效奖金 餐饮补贴 员工旅游 年终奖金 业绩奖金,3-4年经验 大专 招1人,150-500人
税务总监（集团）,广州升龙投资有限公司,37500,广州-天河区,民营公司,五险一金 餐饮补贴 通讯补贴 定期体检 年终奖金 专业培训,5-7年经验 本科 招1人,1000-5000人
税务会计,广州蜜獾时尚服饰有限公司,7250,广州-番禺区,民营公司,五险一金 免费班车 专业培训 绩效奖金 年终奖金 定期体检,5-7年经验 大专 招1人,500-1000人
项目财务经理（从化）,广东珠江投资股份有限公司,12500,广州-从化区,民营公司,五险一金 交通补贴 通讯补贴 免费班车 定期体检 提供食宿,5-7年经验 本科 招1人,500-1000人
财务经理,劲霸男装（上海）有限公司,27500,广州-越秀区,民营公司,五险一金 绩效奖金,5-7年经验 本科 招1人,10000人以上
财务经理,新天地产集团有限公司,17500,广州,民营公司,带薪年假 绩效奖金 节日福利 社会保险 员工旅游 年终分红 餐饮补贴,5-7年经验 本科 招1人,150-500人
财务主管,赛业（广州）生物科技有限公司,9000,广州,外资（欧美）,周末双休 带薪年假 绩效奖金 节日福利 餐饮补贴 五险一金 年终奖金,5-7年经验 本科 招1人,150-500人
财务经理,广州众联晟通科技有限公司,12500,广州-黄埔区,民营公司,五险一金 补充医疗保险 餐饮补贴 年终奖金 定期体检 绩效奖金 员工旅游,5-7年经验 本科 招2人,50-150人
财务主管,广州奥博教育咨询有限公司,7500,广州-越秀区,民营公司,员工旅游 专业培训 五险一金 弹性工作 绩效奖金 年终奖金,1年经验 本科 招1人,150-500人
税务主管,广州衣酷服饰有限公司,8000,广州-白云区,民营公司,带薪年假 五险一金 包吃 包住宿 绩效奖金 全勤奖 节日福利 专业培训 年终奖金,3-4年经验 大专 招1人,150-500人
会计,广州大白生物科技有限公司,5500,广州-海珠区,民营公司,五险一金 节日福利 年度旅游 员工团建 年度体检 周末双休 每周下午茶,2年经验 大专 招1人,50-150人
房地产行业经验-财务经理（中级）,广州市忠雄会计师事务所（普通合伙）,11500,广州-海珠区,民营公司,周末双休 五险一金 带薪年假 员工旅游 专业培训 绩效奖金 年终奖金 定期体检 出国机会 包住,5-7年经验 大专 招1人,50-150人
税务会计,粤海物业管理有限公司,9000,广州-天河区,国企,餐饮补贴 带薪年假 五险一金 年度体检 外出拓展活动 绩效奖金 专业培训 拓展激励,2年经验 本科 招1人,500-1000人
财务经理（双休）,广东银浩智能技术有限公司,12500,广州-天河区,民营公司,社保 周末双休 员工旅游 节日福利 全勤奖,5-7年经验 本科 招1人,50-150人
财务主管/经理,广东德生科技股份有限公司,9500,广州-天河区,上市公司,五险一金 交通补贴 绩效奖金 定期体检,5-7年经验 本科 招若干人,1000-5000人
会计,广东广集医药有限公司,4000,广州-天河区,民营公司,绩效奖金 定期体检 五险一金 餐饮补贴,2年经验 大专 招2人,50-150人
税务会计,广东薛航集团有限公司,10500,广州-花都区,民营公司,员工旅游 出国机会 周末双休 节日福利 五险一金 餐饮补贴 年终奖金,3-4年经验 大专 招2人,500-1000人
税务会计,深圳市欧芮儿服装有限公司,4250,广州-番禺区,民营公司,带薪年假 节日福利 专业培训 生日会 周年庆 社保福利,1年经验 大专 招若干人,150-500人
主管会计,广州市共能信通科技有限公司,8000,广州-天河区,民营公司,做五休二 周末双休 带薪年假 五险一金 节日福利,3-4年经验 本科 招1人,150-500人
会计主管/经理,广州盛高云源有限公司,12500,广州-天河区,民营公司,五险一金 餐饮补贴 通讯补贴 定期体检,3-4年经验 本科 招若干人,50-150人
税务会计/主管,广州依妙实业有限公司（EMU）,8000,广州-天河区,民营公司,五险一金 员工旅游 餐饮补贴 绩效奖金 工衣补贴 年终福利奖金,3-4年经验 大专 招1人,500-1000人
财务主管,广州绿百草科学仪器有限公司,7000,广州,民营公司,周末双休 节日福利 专业培训 全勤奖 员工旅游 定期体检 绩效奖金 五险一金,2年经验 本科 招1人,50-150人
财务副总监,汇林环保集团有限公司,35000,异地招聘,外资（非欧美）,五险 员工旅游 包吃包住 年终奖金 定期体检,10年以上经验 本科 招1人,1000-5000人
2021届领物力（管培生）,广州天力物业发展有限公司,7000,异地招聘,民营公司,餐饮补贴 专业培训 绩效奖金 年终奖金 年底双薪 五险一金 带薪年假 定期体检,无需经验 本科 招若干人,1000-5000人
主管会计,广州市白云泵业集团有限公司,7000,广州-黄埔区,民营公司,五险一金 包吃 包住宿 免费班车 绩效奖金 加班补贴,5-7年经验 本科 招1人,1000-5000人
财务经理,搏耐服饰皮具（杭州）有限公司,12500,广州-白云区,民营公司,弹性工作 五险一金 周末双休 包吃 下午茶 带薪年假 绩效奖金 年终奖金,10年以上经验 本科 招1人,50-150人
税务经理/总监,佳兆业广州城市更新集团,37500,广州,民营公司,五险一金 绩效奖金 年终奖金 餐饮补贴 交通补贴 专业培训 定期体检 员工旅游 补充医疗保险,5-7年经验 本科 招1人,50-150人
财务经理（食品行业经验优先）,黑牛集团有限公司,12500,广州,民营公司,带薪年假 节日福利 专业培训 六险一金 绩效奖金 年终奖金 定期体检 员工旅游,5-7年经验 本科 招1人,150-500人
总账会计5-7k,广州净东网络有限公司,6000,广州-天河区,民营公司,绩效奖金 年终奖金 带薪年假 员工旅游 大小周 社保 团队活动 节日福利,2年经验 大专 招1人,少于50人
财务副总经理,中泰集团,58333,广州,民营公司,定期体检 年终奖金 周末双休 带薪年假 带薪病假 员工福利 补充医疗险等,8-9年经验 本科 招1人,500-1000人
财务经理-超威,广州超威生物科技有限公司,14583,广州-荔湾区,民营公司,五险一金 餐饮补贴 定期体检 通讯补贴 交通补贴 绩效奖金,5-7年经验 本科 招1人,500-1000人
税务经理,裕通控股集团有限公司,17500,广州-天河区,民营公司,节日福利 五险一金 餐饮补贴 定期体检 通讯补贴,8-9年经验 本科 招1人,1000-5000人
财务经理（税务方向）,广州市天高集团有限公司,27500,广州-海珠区,民营公司,员工旅游 通讯补贴 定期体检 年终奖金 五险一金 餐饮补贴 专业培训,5-7年经验 本科 招1人,1000-5000人
税务经理,广州三智自动化科技有限公司,12500,广州-海珠区,合资,五险一金 做五休二 绩效奖金 员工旅游 带薪年假 节日福利 专业培训,5-7年经验 本科 招若干人,500-1000人
税务高级主管/Tax Supervisor,Guangzhou Andala Co.ltd.,17500,广州,外资（欧美）,五险一金 免费班车 员工旅游 绩效奖金 通讯补贴 定期体检 年终奖金,2年经验 大专 招1人,500-1000人
财务管培生（2020届、2021届毕业生）,广州珠光城市更新集团有限公司,7000,广州,民营公司,,在校生/应届生 本科 招若干人,500-1000人
财务主管,广州注释服饰有限公司,9000,广州-番禺区,民营公司,全勤奖 绩效奖金 带薪年假 加班补贴 餐饮补贴 专业培训 五险一金,8-9年经验 中专 招1人,50-150人
税务会计,蜜源（广州）新媒体科技有限公司,9000,广州-海珠区,民营公司,专业培训 绩效奖金 年终奖金 扁平化管理 晋升空间大 调薪空间大 企业高速发展 带薪年假 活动多 定期团建,3-4年经验 本科 招1人,150-500人
财税咨询顾问（项目奖金/七险一金/双休）,广州正坤财税顾问有限公司,10000,广州,民营公司,员工旅游 年终奖金 通讯补贴 专业培训 定期体检 带薪年假 七险一金 节假日福利,3-4年经验 本科 招若干人,少于50人
